8b33304d8c7e2ac27a9c33dccc7a9c73599eba9d,https://api.github.com/repos/Moligaloo/QSanguosha,https://github.com/Moligaloo/QSanguosha/commit/8b33304d8c7e2ac27a9c33dccc7a9c73599eba9d,Fix some bugs of AI and delete useless code
3e283ca4a5e2d677544f4f45917ef48c879aa59e,https://api.github.dev/repos/Ardesco/jmeter-maven-plugin,https://github.com/Ardesco/jmeter-maven-plugin/commit/3e283ca4a5e2d677544f4f45917ef48c879aa59e,Tests added to ErrorScannerTest to check the refactoring. Some more tweaks and bug fixes to ErrorScanner and JMeterMojo.
8fed8e9a23a2558bf69cb2b11ec4233ca00f9687,https://api.github.dev/repos/Ardesco/jmeter-maven-plugin,https://github.com/Ardesco/jmeter-maven-plugin/commit/8fed8e9a23a2558bf69cb2b11ec4233ca00f9687,Added a utilities class for universal static checks. Fixed a bug with File empty checking.
69d24de888f458c2d63b32ce3cdbbb8efdafaf64,https://api.github.dev/repos/Ardesco/jmeter-maven-plugin,https://github.com/Ardesco/jmeter-maven-plugin/commit/69d24de888f458c2d63b32ce3cdbbb8efdafaf64,Fixed bug with global properties assignment. Test added
83d59ba5373262f725b5dbf261f82214de1069f8,https://api.github.dev/repos/Ardesco/jmeter,https://github.com/Ardesco/jmeter/commit/83d59ba5373262f725b5dbf261f82214de1069f8,BUG-49753 - Fixed some bugs where properties where not being added to some jar's. Removed some target directories from sources jars that had snuck in.
1c598a74644b48a5e158a0896b87132d7e761331,https://api.github.dev/repos/Ardesco/jmeter,https://github.com/Ardesco/jmeter/commit/1c598a74644b48a5e158a0896b87132d7e761331,fixed a dependecy error
606dedcea7e409e96946da8d5ceadc700723d41b,https://api.github.dev/repos/Ronnie76er/jmeter-maven-plugin,https://github.com/Ronnie76er/jmeter-maven-plugin/commit/606dedcea7e409e96946da8d5ceadc700723d41b,Merge pull request #21 from Ardesco/master  Fix for issue 18
6e234453a2662078e4b68624d2c4d5ae07f99957,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/6e234453a2662078e4b68624d2c4d5ae07f99957,fixed bugs and enhanced screen updates
f2a17485a5e997b213297a9c44e40fb124dad9a0,https://api.github.dev/repos/Ardesco/jmeter-maven-plugin,https://github.com/Ardesco/jmeter-maven-plugin/commit/f2a17485a5e997b213297a9c44e40fb124dad9a0,Added fix for issues #20
a5f5382e58ee0a5f99ca5cf485c706b23df60e02,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/a5f5382e58ee0a5f99ca5cf485c706b23df60e02,enhancements and bug fixes
c31dcd3efd8917d92f499a46216d501a57386ad3,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/c31dcd3efd8917d92f499a46216d501a57386ad3,Optimisations and bug fixes
79c67f50b6c49c0ed0f88c056e5109622455b30c,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/79c67f50b6c49c0ed0f88c056e5109622455b30c,Added support for editing external file references + bug fixes
86f69333d8a5bd8ebdf76f6c21c7ee35ae814299,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/86f69333d8a5bd8ebdf76f6c21c7ee35ae814299,Fixed bug with file reference to install.sh
e4a2d06fa9d58eda7d89ef5dd713c2edccabcff9,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/e4a2d06fa9d58eda7d89ef5dd713c2edccabcff9,Bug fixes
9f3f7591b9abd78164e6f2d1685d478e709dcb61,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/9f3f7591b9abd78164e6f2d1685d478e709dcb61,Fixed timestamp bugs
4e0ed4988bdefdf850e9e987c4db79b8f72443b8,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/4e0ed4988bdefdf850e9e987c4db79b8f72443b8,Fixed bug with defaulting to one instance
7a3784dfa8780c313a45f7c4e02d34b2d9636d65,https://api.github.dev/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/7a3784dfa8780c313a45f7c4e02d34b2d9636d65,Fixed bug in awk statement
b81b526ec2fed8993f2c4e416e643f4430c6b049,https://api.github.com/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/b81b526ec2fed8993f2c4e416e643f4430c6b049,Fixed bug with a false check for remote hosts
4a06cec1e3692491bfa1ae51f4e57a582647b328,https://api.github.com/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/4a06cec1e3692491bfa1ae51f4e57a582647b328,fix two potential issues when using spot requests
ee53bc30a6dd31d9e330ccc80645360c1bb21dd3,https://api.github.com/repos/oliverlloyd/jmeter-ec2,https://github.com/oliverlloyd/jmeter-ec2/commit/ee53bc30a6dd31d9e330ccc80645360c1bb21dd3,Merge pull request #34 from vdaubry/spot-request-improvements  fix two potential issues when using spot requests
624dbed9f1c943556394b634f4b65d3d60ead383,https://api.github.com/repos/slowenthal/jmeter-cassandra,https://github.com/slowenthal/jmeter-cassandra/commit/624dbed9f1c943556394b634f4b65d3d60ead383,0.9.1 Add white list fix bugs
3da94fbeac54a04b2367df2e3c8629514b86f5b5,https://api.github.com/repos/Blazemeter/jmeter,https://github.com/Blazemeter/jmeter/commit/3da94fbeac54a04b2367df2e3c8629514b86f5b5,"Add 'bug' macro to simnplify changes file - no need to add "" - "" separator bugzilla macro is still needed to generate Bugzilla links without the suffix text  git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1643360 13f79535-47bb-0310-9956-ffa450edef68"
7d8a4d8dacaa13e2deb962a4d31445ab9abf4ef5,https://api.github.com/repos/apache/jmeter,https://github.com/apache/jmeter/commit/7d8a4d8dacaa13e2deb962a4d31445ab9abf4ef5,Bug 57193: Add param and return tags to javadoc Fix javadocs Bugzilla Id: 57193  git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1649792 13f79535-47bb-0310-9956-ffa450edef68
db06fd9f772ecebedca1926d759138db553cf618,https://api.github.com/repos/apache/jmeter,https://github.com/apache/jmeter/commit/db06fd9f772ecebedca1926d759138db553cf618,Bug 57193: Use inheritDoc instead of a simple see attribute. The pointed to method was missing a parameter  too. Fix javadocs Bugzilla Id: 57193   git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1649796 13f79535-47bb-0310-9956-ffa450edef68
0e72e1280fd6def3a4f222a1860ce0db8861e792,https://api.github.com/repos/hdushan/jmeter-test-runner,https://github.com/hdushan/jmeter-test-runner/commit/0e72e1280fd6def3a4f222a1860ce0db8861e792,Fixed bug with options
4dcae10240cb334803cf703ac1b83324a2a53fad,https://api.github.com/repos/apache/jmeter,https://github.com/apache/jmeter/commit/4dcae10240cb334803cf703ac1b83324a2a53fad,Bug 57449 - Distributed Testing: Stripped modes do not strip responses from SubResults (affects load tests that use Download of embedded resources) Fix method name Bugzilla Id: 57449  git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1652534 13f79535-47bb-0310-9956-ffa450edef68
6a59840cb05d1d7802b7107100e01dade058d70e,https://api.github.com/repos/rmrighes/jmeter,https://github.com/rmrighes/jmeter/commit/6a59840cb05d1d7802b7107100e01dade058d70e,Fixing syntax issue
