8b33304d8c7e2ac27a9c33dccc7a9c73599eba9d,https://api.github.com/repos/Moligaloo/QSanguosha,https://github.com/Moligaloo/QSanguosha/commit/8b33304d8c7e2ac27a9c33dccc7a9c73599eba9d,Fix some bugs of AI and delete useless code
71313906e48f0a428042c9fb345fdb92506c5c9e,https://api.github.com/repos/jenkinsci/locked-files-report-plugin,https://github.com/jenkinsci/locked-files-report-plugin/commit/71313906e48f0a428042c9fb345fdb92506c5c9e,Fixed a problem with the lsof when its run on a path containing regex chars (+)
469c5a281e7b01b941df4947fe00939150f04d93,https://api.github.com/repos/jenkinsci/s3-plugin,https://github.com/jenkinsci/s3-plugin/commit/469c5a281e7b01b941df4947fe00939150f04d93,fix bug where job config doesn't save
da68b0c9d8fc12805e33c33af9a3ea5970b51909,https://api.github.com/repos/jenkinsci/s3-plugin,https://github.com/jenkinsci/s3-plugin/commit/da68b0c9d8fc12805e33c33af9a3ea5970b51909,fix bug where job config doesn't save
c3fae688bbd1e75f50bc216388af006d8657f5ee,https://api.github.com/repos/jenkinsci/s3-plugin,https://github.com/jenkinsci/s3-plugin/commit/c3fae688bbd1e75f50bc216388af006d8657f5ee,fix bug where bucketname doesn't have /  use / instead of File.separator since it's URI  not file path
a68a044e02988477d8f8503c1ab0d394e4e17c48,https://api.github.com/repos/jenkinsci/sitemonitor-plugin,https://github.com/jenkinsci/sitemonitor-plugin/commit/a68a044e02988477d8f8503c1ab0d394e4e17c48,Remove remote repos  trying to fix the mysterious JellyTestSuiteBuilder error.
0ffd2be036ea573cd40e7b7810c24826df2822ad,https://api.github.com/repos/jenkinsci/mercurial-plugin,https://github.com/jenkinsci/mercurial-plugin/commit/0ffd2be036ea573cd40e7b7810c24826df2822ad,Fix incorrect URL in diff link; problem exposed by the unit test.
d50764a8c3ca8ca121d53c8a41630de55e12696a,https://api.github.com/repos/jenkinsci/mercurial-plugin,https://github.com/jenkinsci/mercurial-plugin/commit/d50764a8c3ca8ca121d53c8a41630de55e12696a,[JENKINS-10255] Add more tests for polling  and fix a bug with the new polling when multiple changesets are involved.
5da80be8145c326f405c722d6ecd03b47a65c66a,https://api.github.com/repos/jenkinsci/crowd2-plugin,https://github.com/jenkinsci/crowd2-plugin/commit/5da80be8145c326f405c722d6ecd03b47a65c66a,- added some log messages - bugfix: a session was invalidated when a user was logged in automatically via SSO
48d245be482c428211f9ffc369a3ff38c51bbda6,https://api.github.com/repos/jenkinsci/clang-scanbuild-plugin,https://github.com/jenkinsci/clang-scanbuild-plugin/commit/48d245be482c428211f9ffc369a3ff38c51bbda6,Merge pull request #1 from kenji21/master  Fix for Slave compilation path issue by kenji21
f6d520d4dbb8454324e24d450756e2f7439d006e,https://api.github.com/repos/aheritier/jenkins,https://github.com/aheritier/jenkins/commit/f6d520d4dbb8454324e24d450756e2f7439d006e,Fix TaskThread.ListenerAndText chicken and egg issue
3c09a0c43ac85c2f85a6fd25fc12c2ab357f1461,https://api.github.com/repos/aheritier/jenkins,https://github.com/aheritier/jenkins/commit/3c09a0c43ac85c2f85a6fd25fc12c2ab357f1461,[FIXED JENKINS-10346] thread-safety problem when computing fingerprints
d850715eee623cd573da4e9e66643233334768c2,https://api.github.com/repos/aheritier/jenkins,https://github.com/aheritier/jenkins/commit/d850715eee623cd573da4e9e66643233334768c2,Fixed the problem where contextDestroyed() during initialization wasn't honored correctly.
0d660f052f8daccba6397094abd6e88f033be716,https://api.github.com/repos/stephenc/jenkins,https://github.com/stephenc/jenkins/commit/0d660f052f8daccba6397094abd6e88f033be716,fix typo in issue id.
2b7ebb54375c73b35e091769aa916a5627842396,https://api.github.com/repos/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/commit/2b7ebb54375c73b35e091769aa916a5627842396,fix compilation error.
362362951c6be3a3d2300786683f61bd5f94c77c,https://api.github.com/repos/vjuranek/jenkins,https://github.com/vjuranek/jenkins/commit/362362951c6be3a3d2300786683f61bd5f94c77c,Fixed a bug in the test environment setup where the current plugin being tested isn't loaded into Jenkins as a plugin. This also improves the resolution rule so that it doesn't rely on a known set of groupIDs.
5ecaea982af5c7c00feb77713028197ec81183cd,https://api.github.com/repos/jenkinsci/html5-notifier-plugin,https://github.com/jenkinsci/html5-notifier-plugin/commit/5ecaea982af5c7c00feb77713028197ec81183cd,fix a static resource path problem which worked in hpi:run but fails in deployed mode
7098b0b641fae4cfd3b60577c6375cb96aa3f3ab,https://api.github.com/repos/hpoydar/jenkins_campfire_plugin,https://github.com/hpoydar/jenkins_campfire_plugin/commit/7098b0b641fae4cfd3b60577c6375cb96aa3f3ab,sounds bug fix
5dfb1695c850111399878a5be35dbf58ba02ebad,https://api.github.com/repos/hpoydar/jenkins_campfire_plugin,https://github.com/hpoydar/jenkins_campfire_plugin/commit/5dfb1695c850111399878a5be35dbf58ba02ebad,sounds bug fix
f64da8d755804df05edbde9ed3ca8c17834063eb,https://api.github.com/repos/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/commit/f64da8d755804df05edbde9ed3ca8c17834063eb,bug fix (cherry picked from commit 29aa83e99a1120b73e71f492f4b74360bf8ec852)
51ba1becc090586d6f84d881072f182b9e1aafb1,https://api.github.com/repos/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/commit/51ba1becc090586d6f84d881072f182b9e1aafb1,[FIXED JENKINS-10689]  integrating newer version of HtmlUnit to fix memory inefficiency problem. (cherry picked from commit 83f204fd5933be1a990c2fe50a5f91ca77c75e87)
eb899712bbe4932b09146977ced09f9f79195fe5,https://api.github.com/repos/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/commit/eb899712bbe4932b09146977ced09f9f79195fe5,Fixed 'NoSuchMethodError: org.slf4j.spi.LocationAwareLogger.log' in jelly view of Maven jobs when running Jenkins with mvn hudson-dev:run
0de2d9cfd2d08e3b7b217db70a23674c62f591f7,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/0de2d9cfd2d08e3b7b217db70a23674c62f591f7,Merge branch 'fix-minor-bugs' into testing
e6a9e0082c6e7cd269db7ea04277d13b4d34278e,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/e6a9e0082c6e7cd269db7ea04277d13b4d34278e,Merge branches 'native-selector-api'  'preview-description-2'  'stylization-jenkins'  'mailto-absolute'  'pull-242'  'fix-minor-bugs' and 'fix-typo' into testing
573c4edc5d052522332ff6ccebea170cd87e6ba6,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/573c4edc5d052522332ff6ccebea170cd87e6ba6,Merge branches 'native-selector-api'  'preview-description-2'  'stylization-jenkins'  'mailto-absolute'  'fix-minor-bugs' and 'fix-typo' into testing
e01f63b1c7dc169e5efecbf45ebb3401a2fc540c,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/e01f63b1c7dc169e5efecbf45ebb3401a2fc540c,Merge branches 'master'  'mailto-absolute' and 'fix-minor-bugs' into testing
75c17683ba7faaa3d4b6748fbb864ddc1b1373d3,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/75c17683ba7faaa3d4b6748fbb864ddc1b1373d3,Merge branches 'native-selector-api'  'preview-description-2'  'mailto-absolute'  'pull-288'  'fix-minor-bugs'  'fix-typo' and 'stylization-jenkins' into testing
49f92064e9e71351fe82283a38c71af1ca1d7a1c,https://api.github.com/repos/jenkinsci/clearcase-ucm-plugin,https://github.com/jenkinsci/clearcase-ucm-plugin/commit/49f92064e9e71351fe82283a38c71af1ca1d7a1c,Fixing merge issues
f30ad02a31bbcc57272ce3d805289a878490cfc5,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/f30ad02a31bbcc57272ce3d805289a878490cfc5,Merge branches 'native-selector-api'  'preview-description-2'  'mailto-absolute'  'pull-288'  'fix-minor-bugs'  'fix-typo' and 'stylization-jenkins' into testing
1b3aac3d68f5f952691e41cf2d58f03fe1b01ca0,https://api.github.com/repos/jenkinsci/git-plugin,https://github.com/jenkinsci/git-plugin/commit/1b3aac3d68f5f952691e41cf2d58f03fe1b01ca0,Merge pull request #42 from wpraet/master  Fix for https://issues.jenkins-ci.org/browse/JENKINS-7849
f05f62c6cbdc0b7463e197c957f0787a3149d36d,https://api.github.com/repos/jenkinsci/jenkins,https://github.com/jenkinsci/jenkins/commit/f05f62c6cbdc0b7463e197c957f0787a3149d36d,fix issue when reference to global settings.xml gets unconfigured
c4c10e2c51816941116e636695bbf06bd19d558c,https://api.github.com/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/c4c10e2c51816941116e636695bbf06bd19d558c,Merge branches 'native-selector-api'  'preview-description-2'  'stylization-jenkins'  'mailto-absolute'  'fix-minor-bugs' and 'fix-typo' into testing
f1ea3b3f74e639f0f85094d82b4fbc0fd1ab5f62,https://api.github.com/repos/jenkinsci/crowd2-plugin,https://github.com/jenkinsci/crowd2-plugin/commit/f1ea3b3f74e639f0f85094d82b4fbc0fd1ab5f62,"Fix for bug JENKINS-11418 ""Crowd2 doesn't always show full user name"""
aa61fad787d7c49d5c5b417d6e38371ffa7e6397,https://api.github.com/repos/jenkinsci/ssh-slaves-plugin,https://github.com/jenkinsci/ssh-slaves-plugin/commit/aa61fad787d7c49d5c5b417d6e38371ffa7e6397,Merge pull request #4 from tivv/master  A fix for https://issues.jenkins-ci.org/browse/JENKINS-3922
c25110f3f0c6cdd3aef7ace40ed6322bf56864a4,https://api.github.dev/repos/ohtake/jenkins,https://github.com/ohtake/jenkins/commit/c25110f3f0c6cdd3aef7ace40ed6322bf56864a4,Merge branches 'native-selector-api'  'preview-description-2'  'stylization-jenkins'  'mailto-absolute'  'fix-minor-bugs'  'fix-typo' and 'html5-input' into testing
ff02edcdc37ffa47bb56269a2a868660249e9a16,https://api.github.dev/repos/jenkinsci/jenkins-cloudformation-plugin,https://github.com/jenkinsci/jenkins-cloudformation-plugin/commit/ff02edcdc37ffa47bb56269a2a868660249e9a16,RESOLVED - issue JENKINS-11520: Exception when saving the job configuration  https://issues.jenkins-ci.org/browse/JENKINS-11520
aff034000b8efba6a9599f23aa6873bd02dfe4fc,https://api.github.dev/repos/jenkinsci/jenkins-cloudformation-plugin,https://github.com/jenkinsci/jenkins-cloudformation-plugin/commit/aff034000b8efba6a9599f23aa6873bd02dfe4fc,RESOLVED - issue JENKINS-11262: Allow for parsing of environment variables in the AWS Access and Secret fields.  https://issues.jenkins-ci.org/browse/JENKINS-11262
23aa97ec0d9a9c9f8fc1dd00fc017207a9f732ff,https://api.github.dev/repos/jenkinsci/crowd2-plugin,https://github.com/jenkinsci/crowd2-plugin/commit/23aa97ec0d9a9c9f8fc1dd00fc017207a9f732ff,"Fix for bug JENKINS-11507 ""Single-sign-on isn't working correctly in the Crowd 2 plugin"""
1ebdea64a176336322ce8d77653a3012f6fd4d38,https://api.github.com/repos/jenkinsci/jenkins-cloudformation-plugin,https://github.com/jenkinsci/jenkins-cloudformation-plugin/commit/1ebdea64a176336322ce8d77653a3012f6fd4d38,RESOLVED - issue JENKINS-11512: Cloudformation outputs are not added to the build as environment variables.  https://issues.jenkins-ci.org/browse/JENKINS-11512
