id,api_url,repository_url,description
c4107f991ab1ba8b9c1f7084273d289ef615ed90,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/c4107f991ab1ba8b9c1f7084273d289ef615ed90,https://issues.apache.org/jira/browse/AMQ-5896  Fixing a potential race condition with BrokerFacacdeSupport that could cause an InstanceNotFoundException when getting a destination from a RemoteJMXBrokerFacade instance
ac3d088647cacfe298a61ba5b9f1b3941249142d,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/ac3d088647cacfe298a61ba5b9f1b3941249142d,https://issues.apache.org/jira/browse/AMQ-5896  Fixing a potential race condition with BrokerFacacdeSupport that could cause an InstanceNotFoundException when getting a destination from a RemoteJMXBrokerFacade instance
310c2bb05916811a25b84d76f11fb84b40087914,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/310c2bb05916811a25b84d76f11fb84b40087914,https://issues.apache.org/jira/browse/AMQ-5857  Fixing a potential race condition in the storeContent method of ActiveMQTextMessage
e9d8c5f22ec781ad0292619cee3fc73071d41627,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/e9d8c5f22ec781ad0292619cee3fc73071d41627,ARTEMIS-162 Fix non serializable JGroups on Configuration clone used on Colocated support  https://issues.apache.org/jira/browse/ARTEMIS-162
9317d8973fcfcbc8bb1aa1126e01b4426498a349,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/9317d8973fcfcbc8bb1aa1126e01b4426498a349,ARTEMIS-162 Fix non serializable JGroups on Configuration clone used on Colocated support  https://issues.apache.org/jira/browse/ARTEMIS-162
fb5f7d0f06b480c1a24b98a71f9bb7514a2040e2,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/fb5f7d0f06b480c1a24b98a71f9bb7514a2040e2,ARTEMIS-162 Fix non serializable JGroups on Configuration clone used on Colocated support  https://issues.apache.org/jira/browse/ARTEMIS-162
cd0c9c93c22315ea085311c4e78809ab1809093c,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/cd0c9c93c22315ea085311c4e78809ab1809093c,ARTEMIS-162 Fix non serializable JGroups on Configuration clone used on Colocated support  https://issues.apache.org/jira/browse/ARTEMIS-162
133f4d4457730c48cd0b9246f8631acf3aac114d,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/133f4d4457730c48cd0b9246f8631acf3aac114d,Fix compilation error
7cfc33790d710436fe1de9aea844f0350cc60e16,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/7cfc33790d710436fe1de9aea844f0350cc60e16,ARTEMIS-162 Fix non serializable JGroups on Configuration clone used on Colocated support  https://issues.apache.org/jira/browse/ARTEMIS-162
82e3ce805ee349a83c0684c908d6ebe0d546f432,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/82e3ce805ee349a83c0684c908d6ebe0d546f432,https://issues.apache.org/jira/browse/AMQ-5916  Apply patch from Ganesh Murthy to resolve issue of creation of durable subscriber fails via broker AdminView due to lack of SecurityContext on ConnectionContext
729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,https://issues.apache.org/jira/browse/AMQ-5754 - better filename guaard fix
e74c5f3f4755cb5adf24e1884e81584e13c56c17,https://api.github.com/repos/apache/activemq-cpp,https://github.com/apache/activemq-cpp/commit/e74c5f3f4755cb5adf24e1884e81584e13c56c17,Fix some more issues found on Mac builds.
c452848eb8ae047850c5fa7734c5c0ceb3bc254c,https://api.github.com/repos/apache/activemq-cpp,https://github.com/apache/activemq-cpp/commit/c452848eb8ae047850c5fa7734c5c0ceb3bc254c,some additional fixes for warnings and incorrect error message creation
61b2f6b40e06a5fd72077a4abcca7faadc07e3e4,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/61b2f6b40e06a5fd72077a4abcca7faadc07e3e4,Fix some javadoc warnings and spelling errors in the docs.
cb372c077d75899a85caf2cce8681e91256d1807,https://api.github.com/repos/apache/activemq-cpp,https://github.com/apache/activemq-cpp/commit/cb372c077d75899a85caf2cce8681e91256d1807,Fix some documentation generation issues.
a39e51e0519852332f7779443c3db09b6e691d49,https://api.github.com/repos/jkorab/activemq,https://github.com/jkorab/activemq/commit/a39e51e0519852332f7779443c3db09b6e691d49,Fix for https://issues.apache.org/jira/browse/AMQ-5082 ActiveMQ replicatedLevelDB cluster breaks  all nodes stop listening.  Many thanks to Jim Robinson (jim.robinson@gmail.com) for the patch!
de24980a623c864d24cecf9ed852bec38cf09ae3,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/de24980a623c864d24cecf9ed852bec38cf09ae3,AMQ-5748 - Fixing MessageStore cache  This fixes KahaDBStore to properly check for an existing MessageStore in the cache before creating a new one.  This will prevent potential issues with metrics.
a3c8bee1f0696b1d0d9a315b12241eecbf1f2d85,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/a3c8bee1f0696b1d0d9a315b12241eecbf1f2d85,https://issues.apache.org/jira/browse/AMQ-5605  Attempt to resolve high CPU usage after error by ensuring that the transport is disposed along with the fire of the local error.
9f50ce3d00fbe6fba334e042053c555e98e0b2d4,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/9f50ce3d00fbe6fba334e042053c555e98e0b2d4,Use a later Apache perent to resolve some issue with builds running on newer maven versions etc.
bb1e03c0798439ce22523f7bcb55b281f8781d16,https://api.github.com/repos/apache/activemq-artemis,https://github.com/apache/activemq-artemis/commit/bb1e03c0798439ce22523f7bcb55b281f8781d16,Openwire test fix:   Fixed issues with TcpTransportBrokerTest   removed one irrelevant test   Not all tests in it are passing however that'll   fix 125 of total 128 tests.
91a004191595b1048583d921d9bfe3bcc5fdd81e,https://api.github.com/repos/sobkowiak/activemq,https://github.com/sobkowiak/activemq/commit/91a004191595b1048583d921d9bfe3bcc5fdd81e,https://issues.apache.org/jira/browse/AMQ-5016  Added test and a fix.
9ae22642dc14ef70563b858a9359ab47c69ebeda,https://api.github.com/repos/sobkowiak/activemq,https://github.com/sobkowiak/activemq/commit/9ae22642dc14ef70563b858a9359ab47c69ebeda,https://issues.apache.org/jira/browse/AMQ-5224  Fix some JavaDocs
7433d04f41b1b584e5b43af0c10359731e91c0f3,https://api.github.com/repos/gaohoward/activemq-artemis,https://github.com/gaohoward/activemq-artemis/commit/7433d04f41b1b584e5b43af0c10359731e91c0f3,Openwire test fix:   Fixed issues with TcpTransportBrokerTest   removed one irrelevant test   Not all tests in it are passing however that'll   fix 125 of total 128 tests.
e5a94bfee2bc850f1999c58c2916655e8caba2d3,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/e5a94bfee2bc850f1999c58c2916655e8caba2d3,https://issues.apache.org/jira/browse/AMQ-5794 - duplex network case calls start twice and would start a connect check timer in error. Fix is to only start connectiontimeout if we have not already started the rest of the monitoring
6668f7b14fe1e2cfb193698cb253f1a1fbf092d0,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/6668f7b14fe1e2cfb193698cb253f1a1fbf092d0,https://issues.apache.org/jira/browse/AMQ-5794 - duplex network case calls start twice and would start a connect check timer in error. Fix is to only start connectiontimeout if we have not already started the rest of the monitoring  (cherry picked from commit e5a94bfee2bc850f1999c58c2916655e8caba2d3)
41999a5511077a21950a4c07f5ce08954b5e615a,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/41999a5511077a21950a4c07f5ce08954b5e615a,https://issues.apache.org/jira/browse/AMQ-5889  -Cleaned up missing license headers and refactored packages. -Added configuration options for a protocol detection timeout and for the max number of connections accepted at the same time. -Fixed a regression with connection counts -Also added some more tests
e14aca871c779d7f017d3f068719dc53b0351d18,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/e14aca871c779d7f017d3f068719dc53b0351d18,https://issues.apache.org/jira/browse/AMQ-5889  -Cleaned up missing license headers and refactored packages. -Added configuration options for a protocol detection timeout and for the max number of connections accepted at the same time. -Fixed a regression with connection counts -Also added some more tests
39bbc29cb0ad393839dcf353f00bb2a755697038,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/39bbc29cb0ad393839dcf353f00bb2a755697038,ARTEMIS-204 Improvements on OpenWire  https://issues.apache.org/jira/browse/ARTEMIS-204  by consequence this will also fix any possible issues with AMQP
6a6db70424374249fd7a0e02c12bd96ef8ca2d42,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/6a6db70424374249fd7a0e02c12bd96ef8ca2d42,ARTEMIS-204 Improvements on OpenWire  https://issues.apache.org/jira/browse/ARTEMIS-204  by consequence this will also fix any possible issues with AMQP
4c05c48be72e307ddbbb5fc8bc8d538f1e07cb4f,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/4c05c48be72e307ddbbb5fc8bc8d538f1e07cb4f,ARTEMIS-204 Improvements on OpenWire  https://issues.apache.org/jira/browse/ARTEMIS-204  by consequence this will also fix any possible issues with AMQP
1dae99746b4532313bbfa66e530751e8d79d2d5b,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/1dae99746b4532313bbfa66e530751e8d79d2d5b,ARTEMIS-204 Improvements on OpenWire  https://issues.apache.org/jira/browse/ARTEMIS-204  by consequence this will also fix any possible issues with AMQP
268c9ddaf81704ec0f8b4040ccc85ed8c5ac4bad,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/268c9ddaf81704ec0f8b4040ccc85ed8c5ac4bad,https://issues.apache.org/jira/browse/AMQ-5356  Upgraded to Jetty 9.2.x to solve JDK 8 compatibility issues. This required migrating to the new WebSocket API.
942e9c16fa7518a08b5b7d9898917c1a18aa012a,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/942e9c16fa7518a08b5b7d9898917c1a18aa012a,https://issues.apache.org/jira/browse/AMQ-5356  Upgraded to Jetty 9.2.x to solve JDK 8 compatibility issues. This required migrating to the new WebSocket API.
67c524fd62d4a2c0c08c63454ab6ef8536fff58b,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/67c524fd62d4a2c0c08c63454ab6ef8536fff58b,https://issues.apache.org/jira/browse/AMQ-5356  Upgraded to Jetty 9.2.x to solve JDK 8 compatibility issues. This required migrating to the new WebSocket API.
2f18b4cbfc4d2576c310634847bc1a955750cfd6,https://api.github.com/repos/apache/activemq-artemis,https://github.com/apache/activemq-artemis/commit/2f18b4cbfc4d2576c310634847bc1a955750cfd6,ARTEMIS-193 - OpenWire protocol only works with messages received over openwire  Fix the address conversion between protocols so its consistent  https://issues.apache.org/jira/browse/ARTEMIS-193
1642a856c3cdca7ec964d340a660e0c07e38b693,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/1642a856c3cdca7ec964d340a660e0c07e38b693,Fix thread leak in test TransactionContextTest   This leak happens with amq5.12.0. It didn't happen   with amq5.11.1. Adding connection.start() can work   around this seemingly 5.12.0 issue.
dc07c05a04d5a29aa4a6b3b5decf71616e991e2d,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/dc07c05a04d5a29aa4a6b3b5decf71616e991e2d,https://issues.apache.org/jira/browse/AMQ-5356  Upgraded to Jetty 9.2.x to solve JDK 8 compatibility issues. This required migrating to the new WebSocket API.
0fffcf2eef5a0aa55a1d235ea8e14a37fa8348d3,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/0fffcf2eef5a0aa55a1d235ea8e14a37fa8348d3,ARTEMIS-216 - redelivery fixes  fixes around rollback and individual acknowledge with some test fixes  https://issues.apache.org/jira/browse/ARTEMIS-216
f44c3d20ed2a9f74746a02418a4381909936a000,https://api.github.com/repos/cshannon/activemq,https://github.com/cshannon/activemq/commit/f44c3d20ed2a9f74746a02418a4381909936a000,https://issues.apache.org/jira/browse/AMQ-5356  Upgraded to Jetty 9.2.x to solve JDK 8 compatibility issues. This required migrating to the new WebSocket API.
0f492f3b4bc2665fd38ea66813381e4bd9ca3b64,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/0f492f3b4bc2665fd38ea66813381e4bd9ca3b64,https://issues.apache.org/jira/browse/AMQ-5356  Migrated to Karaf 4.  This was required to support Jetty 9.2.x. Fixed all OSGi unit tests.
c7b93d123228a8501e41956493859e581ef0533b,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/c7b93d123228a8501e41956493859e581ef0533b,https://issues.apache.org/jira/browse/AMQ-5953 - transaction broker  fix sync of xatransaction get with insert
3fa6be041e75ad0ea45ede983bdc49d63f3e1254,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/3fa6be041e75ad0ea45ede983bdc49d63f3e1254,ARTEMIS-217 fixing dead lock  https://issues.apache.org/jira/browse/ARTEMIS-217 fixing dead lock  This is using a separate lock for notifications  this way we won't hold a lock while communicating on netty which was the issue here.
de69073fc7382a15b466752587a546e15fc7e917,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/de69073fc7382a15b466752587a546e15fc7e917,ARTEMIS-217 fixing dead lock  https://issues.apache.org/jira/browse/ARTEMIS-217 fixing dead lock  This is using a separate lock for notifications  this way we won't hold a lock while communicating on netty which was the issue here.
1375852a5f486454efb83c3b347e5164d7ac5f95,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/1375852a5f486454efb83c3b347e5164d7ac5f95,ARTEMIS-217 fixing dead lock  https://issues.apache.org/jira/browse/ARTEMIS-217 fixing dead lock  This is using a separate lock for notifications  this way we won't hold a lock while communicating on netty which was the issue here.
220e39ef1fa0173f2da9772c5e4911681bbd056f,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/220e39ef1fa0173f2da9772c5e4911681bbd056f,ARTEMIS-217 fixing dead lock  https://issues.apache.org/jira/browse/ARTEMIS-217 fixing dead lock  This is using a separate lock for notifications  this way we won't hold a lock while communicating on netty which was the issue here.
42b7ccc28fd789074a371ea9d4361c016697dd02,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/42b7ccc28fd789074a371ea9d4361c016697dd02,ARTEMIS-216 - redelivery fixes  fixes around rollback and individual acknowledge with some test fixes  https://issues.apache.org/jira/browse/ARTEMIS-216
8c763758c856b67085bd0254bc1682f0bf92303b,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/8c763758c856b67085bd0254bc1682f0bf92303b,Fix compilation issue introduced on last merge.
461944678c69531cce16a6d8d34013e2d09dbe83,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/461944678c69531cce16a6d8d34013e2d09dbe83,ARTEMIS-219 fixing path resolution for windows  https://issues.apache.org/jira/browse/ARTEMIS-219  The fix will basically use Path.resolve insead of URI.resolve
30531b4326c11bdc956113e98358789df6e545da,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/30531b4326c11bdc956113e98358789df6e545da,ARTEMIS-219 fixing path resolution for windows  https://issues.apache.org/jira/browse/ARTEMIS-219  The fix will basically use Path.resolve insead of URI.resolve
9eef21a2537f301a93d4695eac2a4d84fc5035fb,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/9eef21a2537f301a93d4695eac2a4d84fc5035fb,ARTEMIS-219 fixing path resolution for windows  https://issues.apache.org/jira/browse/ARTEMIS-219  The fix will basically use Path.resolve insead of URI.resolve
f161a3617f1ca1464c5c87ea2ea769fdd6dac903,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/f161a3617f1ca1464c5c87ea2ea769fdd6dac903,ARTEMIS-219 fixing path resolution for windows  https://issues.apache.org/jira/browse/ARTEMIS-219  The fix will basically use Path.resolve insead of URI.resolve
cc88be51e4504b58f57c3263bf775de6bf0cdf9e,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/cc88be51e4504b58f57c3263bf775de6bf0cdf9e,ARTEMIS-219 fixing path resolution for windows  https://issues.apache.org/jira/browse/ARTEMIS-219  The fix will basically use Path.resolve insead of URI.resolve
f4a2543def0d7240fc97f850a53f6be48dc74562,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/f4a2543def0d7240fc97f850a53f6be48dc74562,https://issues.apache.org/jira/browse/AMQ-5960 - durable sub pendingQueueSize after force shutdown - fix npe test failure
d27b192553f2a81ea1e18c239aa22ce599c126c7,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/d27b192553f2a81ea1e18c239aa22ce599c126c7,https://issues.apache.org/jira/browse/AMQ-5923  Removing TemporaryFolder usage in Junit tests to try and fix the tests that are hanging when messages are produced.
97d2ab42729354bd6975a9f9767d0c4de7dd422b,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/97d2ab42729354bd6975a9f9767d0c4de7dd422b,ARTEMIS-222 fixing a deadlock that appeared on the testsuite (MultipleThreadsOpeningTest)  https://issues.apache.org/jira/browse/ARTEMIS-222
4b7451746dd884e4ab5d1c77b3767fa7657e88f6,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/4b7451746dd884e4ab5d1c77b3767fa7657e88f6,ARTEMIS-222 fixing a deadlock that appeared on the testsuite (MultipleThreadsOpeningTest)  https://issues.apache.org/jira/browse/ARTEMIS-222
f5a727259e7d913c49130e57155ad7aa2616f79f,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/f5a727259e7d913c49130e57155ad7aa2616f79f,ARTEMIS-222 fixing a deadlock that appeared on the testsuite (MultipleThreadsOpeningTest)  https://issues.apache.org/jira/browse/ARTEMIS-222
cc9b9b0843d7e404bdeca1a1dd09d9a9e958f967,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/cc9b9b0843d7e404bdeca1a1dd09d9a9e958f967,https://issues.apache.org/jira/browse/AMQ-5938 - remove unnecessary topic cast - breaks auth scenario. Fix and test
130455c925786c4bf3333e59240ff0789b9d026f,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/130455c925786c4bf3333e59240ff0789b9d026f,https://issues.apache.org/jira/browse/AMQ-5968  Fixing a potential null pointer exception when attempting to use scheduler support with replicated levelDB  which is currently not supported.
5488d8a030ca5e97ac4f4892f87ff96e5b4437d1,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/5488d8a030ca5e97ac4f4892f87ff96e5b4437d1,https://issues.apache.org/jira/browse/AMQ-5968  Fixing a potential null pointer exception when attempting to use scheduler support with replicated levelDB  which is currently not supported.  (cherry picked from commit 130455c925786c4bf3333e59240ff0789b9d026f)
fcabcd282dc01c6faaff3c7627882f42a64543b4,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/fcabcd282dc01c6faaff3c7627882f42a64543b4,https://issues.apache.org/jira/browse/AMQ-5960 - rework fix to reset the next sequence so that the next ack position and message reference gets cleared up in normal operation
b2b949791a16f7c43871187cad9778ae0f92d076,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/b2b949791a16f7c43871187cad9778ae0f92d076,https://issues.apache.org/jira/browse/AMQ-5878  Update to latest bugfix release of Jackson.
6ddd619bae81215822c7aec3b2469ed6ec894473,https://api.github.com/repos/apache/activemq-cpp,https://github.com/apache/activemq-cpp/commit/6ddd619bae81215822c7aec3b2469ed6ec894473,https://issues.apache.org/jira/browse/AMQCPP-585  Fix and test.
b7a57876102911a2a5cc406e3f85f80b28e9e16c,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/b7a57876102911a2a5cc406e3f85f80b28e9e16c,AMQ-5977: Add LSB headers to init script  Add LSB headers to init script to fix problems when setting up ActiveMQ as a daemon with chkconfig on RHEL and clones.  Signed-off-by: Gregor Zurowski <gregor@zurowski.org>
f6e1054a4b7eb67568982acc2a3dd488db21e509,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/f6e1054a4b7eb67568982acc2a3dd488db21e509,https://issues.apache.org/jira/browse/AMQ-5984 - fix sync on get for access ordered LinkedHashMap
f4f9d9bb40ab0c6be6b5fa02238b620ff4adb4d9,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/f4f9d9bb40ab0c6be6b5fa02238b620ff4adb4d9,https://issues.apache.org/jira/browse/ARTEMIS-237 Fixing IBM JDK failures
258cb1e1ae30e51c564df473b106c277ec690ce9,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/258cb1e1ae30e51c564df473b106c277ec690ce9,https://issues.apache.org/jira/browse/ARTEMIS-237 Fixing IBM JDK failures
8b48970870cd4968f6f0d4c3c9b880ead9d919f0,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/8b48970870cd4968f6f0d4c3c9b880ead9d919f0,https://issues.apache.org/jira/browse/ARTEMIS-237 Fixing IBM JDK failures
18e41963b61a5ef6dbcdb150e27c07c062deaa66,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/18e41963b61a5ef6dbcdb150e27c07c062deaa66,https://issues.apache.org/jira/browse/ARTEMIS-237 Fixing IBM JDK failures
8514e38135cf3c4da913806f3677a89785613e10,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/8514e38135cf3c4da913806f3677a89785613e10,https://issues.apache.org/jira/browse/AMQ-5951 - scenario wheere transaction command can block  additional test and further fix
fc25535748fb8dbaea588203086c4802d1ccf091,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/fc25535748fb8dbaea588203086c4802d1ccf091,https://issues.apache.org/jira/browse/AMQ-5854 - fix intermittent test failure
dc06c8dc7540233aad6722afe554c2ea505754e2,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/dc06c8dc7540233aad6722afe554c2ea505754e2,https://issues.apache.org/jira/browse/AMQ-5994 https://issues.apache.org/jira/browse/AMQ-4000 - proper fix for duplicate sub info from the store on recovery failure from AMQ2149Test. Additional test from Christopher L
4c7bc65cd041ba354aee0f40d0421aa46aa784f1,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/4c7bc65cd041ba354aee0f40d0421aa46aa784f1,ARTEMIS-244 - fixed property name  https://issues.apache.org/jira/browse/ARTEMIS-244
38695126267aff9b34e7637c435773fcd95f9a3f,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/38695126267aff9b34e7637c435773fcd95f9a3f,ARTEMIS-244 - fixed property name  https://issues.apache.org/jira/browse/ARTEMIS-244
dbf819cd8081172fbb020e462b0724e3dcc32f63,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/dbf819cd8081172fbb020e462b0724e3dcc32f63,ARTEMIS-243 - fix possible null pointer  https://issues.apache.org/jira/browse/ARTEMIS-243
cad058707a9af37fe38fd6a61e314b9860bf0914,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/cad058707a9af37fe38fd6a61e314b9860bf0914,ARTEMIS-244 - fixed property name  https://issues.apache.org/jira/browse/ARTEMIS-244
8ef31b91e6db5a10cebc79785f075649d8ba0a56,https://api.github.com/repos/apache/activemq,https://github.com/apache/activemq/commit/8ef31b91e6db5a10cebc79785f075649d8ba0a56,https://issues.apache.org/jira/browse/AMQ-5994 https://issues.apache.org/jira/browse/AMQ-4000 - proper fix for duplicate sub info from the store on recovery failure from AMQ2149Test. Additional test from Christopher L  (cherry picked from commit dc06c8dc7540233aad6722afe554c2ea505754e2)
060166b5a355a3145038c039d04610ab88d4608e,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/060166b5a355a3145038c039d04610ab88d4608e,https://issues.apache.org/jira/browse/ARTEMIS-237 Fixing IBM JDK failures
4636188ab9d89f1fb23074f7285af2737a0bcfda,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/4636188ab9d89f1fb23074f7285af2737a0bcfda,ARTEMIS-238 and ARTEMIS-236 Improving protocol scan and legacy support  - Exposing interceptors through the connection factory properties - fixing a case where wrong connections are made causing issues on the protocol - exposing clientProtocolManager configuration so the legacy can be configured on clients
630fb27731482d6ca776b1dda6c7df601fd360a9,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/630fb27731482d6ca776b1dda6c7df601fd360a9,ARTEMIS-238 and ARTEMIS-236 Improving protocol scan and legacy support  - Exposing interceptors through the connection factory properties - fixing a case where wrong connections are made causing issues on the protocol - exposing clientProtocolManager configuration so the legacy can be configured on clients
7b44096178812e4eef299960e7d0fd4bc1010015,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/7b44096178812e4eef299960e7d0fd4bc1010015,ARTEMIS-238 and ARTEMIS-236 Improving protocol scan and legacy support  - Exposing interceptors through the connection factory properties - fixing a case where wrong connections are made causing issues on the protocol - exposing clientProtocolManager configuration so the legacy can be configured on clients
c74de86ed3669f6dafeecea7cacde3eb54f50eaa,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/c74de86ed3669f6dafeecea7cacde3eb54f50eaa,ARTEMIS-243 - fix possible null pointer  https://issues.apache.org/jira/browse/ARTEMIS-243
5f0e5af698e7400c83cb90252aa507e0d7b99c6f,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/5f0e5af698e7400c83cb90252aa507e0d7b99c6f,ARTEMIS-244 - fixed property name  https://issues.apache.org/jira/browse/ARTEMIS-244
38a809fded4384d46b23096f66695111a611a0cb,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/38a809fded4384d46b23096f66695111a611a0cb,ARTEMIS-243 - fix possible null pointer  https://issues.apache.org/jira/browse/ARTEMIS-243
35ab56fd91e1d88e967da1c2ee4df4c3f2e43a45,https://api.github.com/repos/andytaylor/activemq-artemis,https://github.com/andytaylor/activemq-artemis/commit/35ab56fd91e1d88e967da1c2ee4df4c3f2e43a45,ARTEMIS-244 - fixed property name  https://issues.apache.org/jira/browse/ARTEMIS-244
766edff2d24c3519ea3125448bae694e9ca2b119,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/766edff2d24c3519ea3125448bae694e9ca2b119,ARTEMIS-238 and ARTEMIS-236 fixing Protocol acceptor issues on initial handshake and improving legacy support helping migrating users
0e39f8f320b8516fb40f317a4e93d563ee69ca3e,https://api.github.com/repos/clebertsuconic/activemq-artemis,https://github.com/clebertsuconic/activemq-artemis/commit/0e39f8f320b8516fb40f317a4e93d563ee69ca3e,ARTEMIS-238 and ARTEMIS-236 fixing Protocol acceptor issues on initial handshake and improving legacy support helping migrating users
